date,district,rainfall_mm,rain_3day_mm,threshold_1day_mm,threshold_3day_mm,flood_intensity
2019-04-26,banda,0.0,0.0,36.62124917882584,89.51860910379649,0.0
2019-04-27,banda,0.0,0.0,36.62124917882584,89.51860910379649,0.0
2019-04-28,banda,0.0,0.0,36.62124917882584,89.51860910379649,0.0
2019-04-29,banda,0.0,0.0,36.62124917882584,89.51860910379649,0.0
2019-04-30,banda,0.0,0.0,36.62124917882584,89.51860910379649,0.0
2019-05-01,banda,0.0,0.0,36.62124917882584,89.51860910379649,0.0
2019-05-02,banda,0.0,0.0,36.62124917882584,89.51860910379649,0.0
2019-05-03,banda,0.10564102270664313,0.10564102270664313,36.62124917882584,89.51860910379649,0.0
2019-05-04,banda,0.012307692032593947,0.11794871473923708,36.62124917882584,89.51860910379649,0.0
2019-05-05,banda,0.4596153650528345,0.5775640797920716,36.62124917882584,89.51860910379649,0.0
2019-04-26,banka,0.0,0.0,38.912689649981694,95.11990803328858,0.0
2019-04-27,banka,0.011249999914850508,0.0,38.912689649981694,95.11990803328858,0.0
2019-04-28,banka,0.0,0.011249999914850508,38.912689649981694,95.11990803328858,0.0
2019-04-29,banka,0.0,0.011249999914850508,38.912689649981694,95.11990803328858,0.0
2019-04-30,banka,0.0,0.0,38.912689649981694,95.11990803328858,0.0
2019-05-01,banka,1.924285888671875,1.924285888671875,38.912689649981694,95.11990803328858,0.0
2019-05-02,banka,2.065535681588309,3.989821570260184,38.912689649981694,95.11990803328858,0.0
2019-05-03,banka,35.04535566057478,39.03517723083496,38.912689649981694,95.11990803328858,0.0
2019-05-04,banka,0.4196428230830601,37.530534165246145,38.912689649981694,95.11990803328858,0.0
2019-05-05,banka,0.0,35.46499848365784,38.912689649981694,95.11990803328858,0.0
2019-04-26,bankura,0.00024193547846328828,0.0,37.31541190837371,91.21545133158018,0.0
2019-04-27,bankura,0.0,0.0,37.31541190837371,91.21545133158018,0.0
2019-04-28,bankura,0.0,0.00024193547846328828,37.31541190837371,91.21545133158018,0.0
2019-04-29,bankura,0.0,0.0,37.31541190837371,91.21545133158018,0.0
2019-04-30,bankura,5.882660896547379,5.882660896547379,37.31541190837371,91.21545133158018,0.0
2019-05-01,bankura,0.8170967717324534,6.699757668279832,37.31541190837371,91.21545133158018,0.0
2019-05-02,bankura,5.637096774193548,12.336854442473381,37.31541190837371,91.21545133158018,0.0
